Question_number,Questions
15.59,"To solve this problem, we need to determine if the given spectral lines can be resolved using a diffraction grating. The resolving power \( R \) of a diffraction grating is given by:

\[
R = \frac{\lambda}{\Delta \lambda} = mN
\]

where:
- \( \lambda \) is the average wavelength of the two lines,
- \( \Delta \lambda \) is the difference in wavelengths,
- \( m \) is the order of the spectrum,
- \( N \) is the total number of lines on the grating.

Given:
- Wavelengths: \( \lambda_1 = 5890 \, \text{Å} \) and \( \lambda_2 = 5896 \, \text{Å} \),
- Grating width: 2 cm,
- Number of lines per cm: 425 lines/cm.

First, calculate the average wavelength \( \lambda \) and the difference \( \Delta \lambda \):

\[
\lambda = \frac{\lambda_1 + \lambda_2}{2} = \frac{5890 + 5896}{2} = 5893 \, \text{Å}
\]

\[
\Delta \lambda = \lambda_2 - \lambda_1 = 5896 - 5890 = 6 \, \text{Å}
\]

Next, calculate the total number of lines \( N \) on the grating:

\[
N = \text{grating width} \times \text{number of lines per cm} = 2 \, \text{cm} \times 425 \, \text{lines/cm} = 850 \, \text{lines}
\]

Now, calculate the resolving power for each order:

### (i) First Order (\( m = 1 \)):

\[
R = mN = 1 \times 850 = 850
\]

Check if the lines can be resolved:

\[
R = \frac{\lambda}{\Delta \lambda} = \frac{5893}{6} \approx 982.17
\]

Since \( 982.17 > 850 \), the lines cannot be resolved in the first order.

### (ii) Second Order (\( m = 2 \)):

\[
R = mN = 2 \times 850 = 1700
\]

Check if the lines can be resolved:

\[
R = \frac{\lambda}{\Delta \lambda} = \frac{5893}{6} \approx 982.17
\]

Since \( 1700 > 982.17 \), the lines can be resolved in the second order.

Thus, the spectral lines can be clearly resolved in the second order but not in the first order. The LaTeX code for this solution is as follows:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\title{Resolution of Spectral Lines using a Diffraction Grating}
\author{Delhi University}
\date{}
\maketitle

\section*{Problem Statement}

Examine two spectral lines of wavelengths 5890 and 5896 \AA{} which can be clearly resolved in the (i) first order and (ii) second order by a diffraction grating 2 cm wide and having 425 lines/cm.

\section*{Solution}

The resolving power \( R \) of a diffraction grating is given by:

\[
R = \frac{\lambda}{\Delta \lambda} = mN
\]

where:
\begin{itemize}
    \item \( \lambda \) is the average wavelength of the two lines,
    \item \( \Delta \lambda \) is the difference in wavelengths,
    \item \( m \) is the order of the spectrum,
    \item \( N \) is the total number of lines on the grating.
\end{itemize}

Given:
\begin{align*}
    \lambda_1 &= 5890 \, \text{\AA}, \\
    \lambda_2 &= 5896 \, \text{\AA}, \\
    \text{Grating width} &= 2 \, \text{cm}, \\
    \text{Number of lines per cm} &= 425 \, \text{lines/cm}.
\end{align*}

First, calculate the average wavelength \( \lambda \) and the difference \( \Delta \lambda \):

\[
\lambda = \frac{\lambda_1 + \lambda_2}{2} = \frac{5890 + 5896}{2} = 5893 \, \text{\AA}
\]

\[
\Delta \lambda = \lambda_2 - \lambda_1 = 5896 - "
15.60,"To solve this problem, we need to calculate the resolving power of the prism and then determine the length of the base required to resolve the sodium lines. Here is the LaTeX code that formats the solution:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Resolving Power of a Prism}
\author{Vikram University}
\date{}
\maketitle

\section*{Problem Statement}

The refractive indices of a glass prism for the C and F lines are 1.6545 and 1.6635, respectively. The wavelengths of these two lines in the solar spectrum are \SI{6563}{\angstrom} and \SI{5270}{\angstrom}, respectively. Calculate the length of the base of a \SI{60}{\degree} prism which is capable of resolving sodium lines of wavelengths \SI{5890}{\angstrom} and \SI{5896}{\angstrom}.

\section*{Solution}

The resolving power \( R \) of a prism is given by:
\[
R = \frac{\Delta \lambda}{\lambda} = \frac{d n}{d \lambda} \cdot L
\]
where \( \Delta \lambda = \lambda_2 - \lambda_1 \) is the difference in wavelengths of the sodium lines, \( \lambda \) is the average wavelength, \( \frac{d n}{d \lambda} \) is the dispersion of the prism, and \( L \) is the base length of the prism.

Given:
\begin{align*}
n_C &= 1.6545, \\
n_F &= 1.6635, \\
\lambda_C &= \SI{6563}{\angstrom}, \\
\lambda_F &= \SI{5270}{\angstrom}, \\
\lambda_1 &= \SI{5890}{\angstrom}, \\
\lambda_2 &= \SI{5896}{\angstrom}.
\end{align*}

First, calculate the dispersion \( \frac{d n}{d \lambda} \):
\[
\frac{d n}{d \lambda} = \frac{n_F - n_C}{\lambda_F - \lambda_C} = \frac{1.6635 - 1.6545}{5270 - 6563} = \frac{0.0090}{-1293} \approx -6.96 \times 10^{-6} \, \text{\angstrom}^{-1}
\]

Calculate \( \Delta \lambda \) and \( \lambda \):
\[
\Delta \lambda = \lambda_2 - \lambda_1 = 5896 - 5890 = \SI{6}{\angstrom}
\]
\[
\lambda = \frac{\lambda_1 + \lambda_2}{2} = \frac{5890 + 5896}{2} = \SI{5893}{\angstrom}
\]

Now, calculate the resolving power \( R \):
\[
R = \frac{\Delta \lambda}{\lambda} = \frac{6}{5893} \approx 0.001018
\]

Finally, solve for the base length \( L \):
\[
L = \frac{R}{\left| \frac{d n}{d \lambda} \right|} = \frac{0.001018}{6.96 \times 10^{-6}} \approx 146.26 \, \text{cm}
\]

Thus, the length of the base of the prism required to resolve the sodium lines is approximately \SI{146.26}{\centi\meter}.

\end{document}
```

This LaTeX document includes the problem statement, the necessary equations, and the step-by-step solution to calculate the base length of the prism."
15.61,"To solve this problem, we need to use the formula for the angular resolution of a telescope, which is given by the Rayleigh criterion:

\[
\theta = 1.22 \frac{\lambda}{D}
\]

where:
- \(\theta\) is the angular resolution in radians,
- \(\lambda\) is the wavelength of light,
- \(D\) is the diameter of the telescope.

Given:
- Wavelength, \(\lambda = 5500 \, \text{Å} = 5500 \times 10^{-10} \, \text{m}\),
- Diameter of the telescope, \(D = 500 \, \text{cm} = 5 \, \text{m}\),
- Distance to the moon, \(L = 3.8 \times 10^5 \, \text{km} = 3.8 \times 10^8 \, \text{m}\).

First, calculate the angular resolution \(\theta\):

\[
\theta = 1.22 \frac{5500 \times 10^{-10}}{5}
\]

\[
\theta = 1.22 \times 1100 \times 10^{-10} = 1.342 \times 10^{-6} \, \text{radians}
\]

The linear separation \(s\) on the moon that can be resolved is given by:

\[
s = L \cdot \theta
\]

Substituting the values:

\[
s = 3.8 \times 10^8 \times 1.342 \times 10^{-6}
\]

\[
s \approx 509.96 \, \text{m}
\]

Therefore, the separation of two points on the moon that can be resolved by the telescope is approximately \(510 \, \text{m}\).

The final LaTeX code for this solution is:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Resolution of Two Points on the Moon}

To find the separation of two points on the moon that can be resolved by a 500 cm telescope, we use the Rayleigh criterion for angular resolution:

\[
\theta = 1.22 \frac{\lambda}{D}
\]

where:
\begin{itemize}
    \item \(\theta\) is the angular resolution in radians,
    \item \(\lambda\) is the wavelength of light,
    \item \(D\) is the diameter of the telescope.
\end{itemize}

Given:
\begin{align*}
    \lambda &= 5500 \, \text{\AA} = 5500 \times 10^{-10} \, \text{m}, \\
    D &= 500 \, \text{cm} = 5 \, \text{m}, \\
    L &= 3.8 \times 10^5 \, \text{km} = 3.8 \times 10^8 \, \text{m}.
\end{align*}

First, calculate the angular resolution \(\theta\):

\[
\theta = 1.22 \frac{5500 \times 10^{-10}}{5} = 1.22 \times 1100 \times 10^{-10} = 1.342 \times 10^{-6} \, \text{radians}
\]

The linear separation \(s\) on the moon that can be resolved is given by:

\[
s = L \cdot \theta
\]

Substituting the values:

\[
s = 3.8 \times 10^8 \times 1.342 \times 10^{-6} \approx 509.96 \, \text{m}
\]

Therefore, the separation of two points on the moon that can be resolved by the telescope is approximately \(510 \, \text{m}\).

\end{document}
```"
15.62,"To solve this problem, we need to use the formula for the angular position of the first diffraction maximum in a circular aperture, which is given by:

\[
\theta = 1.22 \frac{\lambda}{d}
\]

where:
- \(\theta\) is the angular radius of the first diffraction maximum,
- \(\lambda\) is the wavelength of the light,
- \(d\) is the diameter of the particle.

Given:
- \(\lambda = 589 \, \text{nm} = 589 \times 10^{-9} \, \text{m}\),
- \(d = 30 \, \mu\text{m} = 30 \times 10^{-6} \, \text{m}\).

Substituting these values into the formula, we have:

\[
\theta = 1.22 \frac{589 \times 10^{-9}}{30 \times 10^{-6}}
\]

Calculating the above expression:

\[
\theta = 1.22 \times \frac{589}{30} \times 10^{-3}
\]

\[
\theta = 1.22 \times 19.6333 \times 10^{-3}
\]

\[
\theta \approx 0.0239 \, \text{radians}
\]

Thus, the angular radius of the first diffraction maximum is approximately \(0.0239\) radians.

Here is the complete LaTeX code for the solution:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

Lycopodium particles that have an average diameter of 30µm are dusted on a glass plate. If a parallel beam of light of wavelength 589 nm is passed through the plate, what is the angular radius of the first diffraction maximum? [Kakatiya University 2004]

\section*{Solution}

To find the angular radius of the first diffraction maximum, we use the formula for diffraction through a circular aperture:

\[
\theta = 1.22 \frac{\lambda}{d}
\]

where:
\begin{itemize}
    \item \(\theta\) is the angular radius of the first diffraction maximum,
    \item \(\lambda = 589 \, \text{nm} = 589 \times 10^{-9} \, \text{m}\) is the wavelength of the light,
    \item \(d = 30 \, \mu\text{m} = 30 \times 10^{-6} \, \text{m}\) is the diameter of the particle.
\end{itemize}

Substituting these values into the formula, we have:

\[
\theta = 1.22 \frac{589 \times 10^{-9}}{30 \times 10^{-6}}
\]

Calculating the above expression:

\[
\theta = 1.22 \times \frac{589}{30} \times 10^{-3}
\]

\[
\theta = 1.22 \times 19.6333 \times 10^{-3}
\]

\[
\theta \approx 0.0239 \, \text{radians}
\]

Thus, the angular radius of the first diffraction maximum is approximately \(0.0239\) radians.

\end{document}
```"
15.63,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{physics}
\usepackage{geometry}
\geometry{a4paper, margin=1in}

\begin{document}

The intensity distribution for Fraunhofer diffraction of a circular aperture of radius $R$ is given by:

\begin{equation}
    I = I_0 \left[ \frac{2J_1(\rho)}{\rho} \right]^2
\end{equation}

where $\rho = \frac{2\pi a}{\lambda} \sin \theta$ and $J_1(x)$ is the Bessel function of the first kind.

To determine the minimum angular resolution of a telescope using Rayleigh's criterion, we consider the first minimum of the Bessel function $J_1(x)$. The first zero of $J_1(x)$ occurs at $x \approx 3.8317$. Therefore, setting $\rho = 3.8317$, we have:

\begin{equation}
    \frac{2\pi a}{\lambda} \sin \theta = 3.8317
\end{equation}

Assuming small angles, $\sin \theta \approx \theta$, we can solve for $\theta$:

\begin{equation}
    \theta \approx \frac{3.8317 \lambda}{2\pi a}
\end{equation}

For a circular aperture, the radius $a$ is related to the diameter $D$ by $a = \frac{D}{2}$. Substituting this into the equation gives:

\begin{equation}
    \theta \approx \frac{3.8317 \lambda}{\pi D}
\end{equation}

Approximating $3.8317/\pi \approx 1.22$, we obtain Rayleigh's criterion for the minimum angular resolution:

\begin{equation}
    \theta \approx 1.22 \frac{\lambda}{D}
\end{equation}

where $D$ is the diameter of the circular aperture.

\end{document}
```

This LaTeX code provides a clear and structured presentation of the problem and solution, using equations and appropriate mathematical notation."
15.64,"To calculate the radii of the circles on a zone plate, we use the formula for the radii of the zones on a Fresnel zone plate, which is given by:

\[
r_n = \sqrt{n \lambda f}
\]

where \( r_n \) is the radius of the \( n \)-th zone, \( \lambda \) is the wavelength of light, \( f \) is the focal length of the zone plate, and \( n \) is the zone number.

Given:
- Focal length, \( f = 50 \, \text{cm} = 50 \times 10^{-2} \, \text{m} \)
- Wavelength, \( \lambda = 5000 \, \text{Å} = 5000 \times 10^{-10} \, \text{m} \)

We need to calculate the radii for the 1st and 25th zones.

1. **Radius of the 1st zone (\( n = 1 \)):**

\[
r_1 = \sqrt{1 \times 5000 \times 10^{-10} \times 50 \times 10^{-2}}
\]

\[
r_1 = \sqrt{5000 \times 10^{-12} \times 50}
\]

\[
r_1 = \sqrt{250000 \times 10^{-12}}
\]

\[
r_1 = \sqrt{250 \times 10^{-9}}
\]

\[
r_1 = \sqrt{2.5 \times 10^{-7}}
\]

\[
r_1 = 5 \times 10^{-4} \, \text{m} = 0.5 \, \text{mm}
\]

2. **Radius of the 25th zone (\( n = 25 \)):**

\[
r_{25} = \sqrt{25 \times 5000 \times 10^{-10} \times 50 \times 10^{-2}}
\]

\[
r_{25} = \sqrt{25 \times 250000 \times 10^{-12}}
\]

\[
r_{25} = \sqrt{6250000 \times 10^{-12}}
\]

\[
r_{25} = \sqrt{6.25 \times 10^{-6}}
\]

\[
r_{25} = 2.5 \times 10^{-3} \, \text{m} = 2.5 \, \text{mm}
\]

Thus, the radii of the 1st and 25th circles on the zone plate are \( 0.5 \, \text{mm} \) and \( 2.5 \, \text{mm} \), respectively."
15.65,"To calculate the phase retardation for the given problem, we use the formula for phase retardation \(\Delta\phi\):

\[
\Delta\phi = \frac{2\pi}{\lambda} (n_o - n_e) d
\]

where:
- \(n_o = 1.642\) is the refractive index for the ordinary ray,
- \(n_e = 1.478\) is the refractive index for the extraordinary ray,
- \(\lambda = 6000 \, \text{Å} = 6000 \times 10^{-10} \, \text{m}\) is the wavelength of light,
- \(d = 0.04 \, \text{mm} = 0.04 \times 10^{-3} \, \text{m}\) is the thickness of the plate.

Substituting these values into the formula, we get:

\[
\Delta\phi = \frac{2\pi}{6000 \times 10^{-10}} (1.642 - 1.478) (0.04 \times 10^{-3})
\]

Simplifying further:

\[
\Delta\phi = \frac{2\pi}{6000 \times 10^{-10}} \times 0.164 \times 0.04 \times 10^{-3}
\]

\[
\Delta\phi = \frac{2\pi \times 0.164 \times 0.04 \times 10^{-3}}{6000 \times 10^{-10}}
\]

\[
\Delta\phi = \frac{2\pi \times 0.164 \times 0.04}{6000 \times 10^{-7}}
\]

Finally, calculate the numerical value:

\[
\Delta\phi \approx \frac{2\pi \times 0.00656}{6000 \times 10^{-7}}
\]

\[
\Delta\phi \approx \frac{0.041152 \pi}{6000 \times 10^{-7}}
\]

\[
\Delta\phi \approx \frac{0.041152 \times 3.14159}{6000 \times 10^{-7}}
\]

\[
\Delta\phi \approx \frac{0.1292}{6000 \times 10^{-7}}
\]

\[
\Delta\phi \approx 2.153 \times 10^4 \, \text{radians}
\]

Thus, the phase retardation \(\Delta\phi\) is approximately \(2.153 \times 10^4\) radians."
15.66,"To solve this problem, we can use Malus's Law, which describes the intensity of polarized light passing through a polarizer. The law states that the intensity \( I \) of light after passing through a polarizer is given by:

\[
I = I_0 \cos^2 \theta
\]

where \( I_0 \) is the initial intensity of the light, and \( \theta \) is the angle between the light's initial polarization direction and the axis of the polarizer.

Given that the intensity needs to fall to half of its initial value, we have:

\[
\frac{I_0}{2} = I_0 \cos^2 \theta
\]

Dividing both sides by \( I_0 \), we get:

\[
\frac{1}{2} = \cos^2 \theta
\]

Taking the square root of both sides, we find:

\[
\cos \theta = \frac{1}{\sqrt{2}} = \frac{\sqrt{2}}{2}
\]

The angle \( \theta \) that satisfies this equation is:

\[
\theta = \frac{\pi}{4} \text{ or } 45^\circ
\]

Thus, either sheet must be turned by \( 45^\circ \) to reduce the intensity to half of its original value.

Here is the LaTeX code for the solution:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

Two polarizing sheets have their polarizing directions parallel. Determine the angle by which either sheet must be turned so that the intensity falls to half of its value.

To solve this problem, we can use Malus's Law, which describes the intensity of polarized light passing through a polarizer. The law states that the intensity \( I \) of light after passing through a polarizer is given by:

\[
I = I_0 \cos^2 \theta
\]

where \( I_0 \) is the initial intensity of the light, and \( \theta \) is the angle between the light's initial polarization direction and the axis of the polarizer.

Given that the intensity needs to fall to half of its initial value, we have:

\[
\frac{I_0}{2} = I_0 \cos^2 \theta
\]

Dividing both sides by \( I_0 \), we get:

\[
\frac{1}{2} = \cos^2 \theta
\]

Taking the square root of both sides, we find:

\[
\cos \theta = \frac{1}{\sqrt{2}} = \frac{\sqrt{2}}{2}
\]

The angle \( \theta \) that satisfies this equation is:

\[
\theta = \frac{\pi}{4} \text{ or } 45^\circ
\]

Thus, either sheet must be turned by \( 45^\circ \) to reduce the intensity to half of its original value.

\end{document}
```"
15.67,"To solve this problem, we need to use Brewster's Law, which states that light is completely polarized upon reflection when the angle of incidence is such that the reflected and refracted rays are perpendicular to each other. The angle of incidence at which this occurs is called Brewster's angle, \(\theta_B\), and is given by:

\[
\tan \theta_B = n
\]

where \(n\) is the refractive index of the medium (in this case, water). The refractive index of water is approximately \(n = 1.33\).

The elevation angle of the sun above the horizon, \(\alpha\), is related to Brewster's angle by:

\[
\alpha = 90^\circ - \theta_B
\]

Let's calculate \(\theta_B\) first:

\[
\theta_B = \tan^{-1}(n) = \tan^{-1}(1.33)
\]

Now, substitute \(\theta_B\) into the equation for \(\alpha\):

\[
\alpha = 90^\circ - \tan^{-1}(1.33)
\]

Putting it all together, the LaTeX code for the solution is:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

Sun rays incident obliquely on a pond are completely polarized by reflection. Find the elevation of the sun (in degrees) above the horizon.

To solve this problem, we use Brewster's Law, which states that light is completely polarized upon reflection when the angle of incidence is such that the reflected and refracted rays are perpendicular to each other. The angle of incidence at which this occurs is called Brewster's angle, \(\theta_B\), and is given by:

\[
\tan \theta_B = n
\]

where \(n\) is the refractive index of the medium (in this case, water). The refractive index of water is approximately \(n = 1.33\).

The elevation angle of the sun above the horizon, \(\alpha\), is related to Brewster's angle by:

\[
\alpha = 90^\circ - \theta_B
\]

Let's calculate \(\theta_B\) first:

\[
\theta_B = \tan^{-1}(n) = \tan^{-1}(1.33)
\]

Now, substitute \(\theta_B\) into the equation for \(\alpha\):

\[
\alpha = 90^\circ - \tan^{-1}(1.33)
\]

Thus, the elevation of the sun above the horizon is given by:

\[
\alpha \approx 90^\circ - 53.1^\circ = 36.9^\circ
\]

Therefore, the elevation of the sun above the horizon is approximately \(36.9^\circ\).

\end{document}
```

This LaTeX document provides the complete solution to the problem, including the necessary calculations and final result."
15.68,"To find the polarizing angle (also known as Brewster's angle) for the boundary between water and glass, we use Brewster's law, which states that the polarizing angle \(\theta_p\) is given by:

\[
\tan \theta_p = \frac{\mu_2}{\mu_1}
\]

where \(\mu_1\) is the refractive index of the first medium (water) and \(\mu_2\) is the refractive index of the second medium (glass).

Given:
\[
\mu_1 = 1.33 \quad \text{(water)}
\]
\[
\mu_2 = 1.5 \quad \text{(glass)}
\]

The polarizing angle \(\theta_p\) can be calculated as follows:

\[
\tan \theta_p = \frac{1.5}{1.33}
\]

Thus, the polarizing angle \(\theta_p\) is:

\[
\theta_p = \tan^{-1} \left( \frac{1.5}{1.33} \right)
\]

To find the numerical value of \(\theta_p\), you can use a calculator to compute:

\[
\theta_p \approx \tan^{-1} (1.1278) \approx 48.37^\circ
\]

Therefore, the polarizing angle for the boundary separating water and glass is approximately \(48.37^\circ\)."
15.69,"To solve the problem of finding the minimum thickness of a quarter wave plate, we need to use the formula for the thickness \( t \) of a quarter wave plate:

\[
t = \frac{\lambda}{4(n_o - n_e)}
\]

where:
- \( \lambda \) is the wavelength of light,
- \( n_o \) is the refractive index for the ordinary ray,
- \( n_e \) is the refractive index for the extraordinary ray.

Given:
- \( n_o = 1.553 \)
- \( n_e = 1.544 \)
- \( \lambda = 6000 \, \text{Å} = 6000 \times 10^{-10} \, \text{m} \)

Substituting these values into the formula, we have:

\[
t = \frac{6000 \times 10^{-10}}{4(1.553 - 1.544)}
\]

Simplifying the denominator:

\[
n_o - n_e = 1.553 - 1.544 = 0.009
\]

Thus, the thickness \( t \) becomes:

\[
t = \frac{6000 \times 10^{-10}}{4 \times 0.009}
\]

Calculating further:

\[
t = \frac{6000 \times 10^{-10}}{0.036}
\]

\[
t = \frac{6000}{0.036} \times 10^{-10}
\]

\[
t = 166666.67 \times 10^{-10}
\]

\[
t = 1.66667 \times 10^{-5} \, \text{m}
\]

Therefore, the minimum thickness of the quarter wave plate is:

\[
t = 16.67 \, \mu\text{m}
\]

Here is the LaTeX code for the solution:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Minimum Thickness of a Quarter Wave Plate}

To find the minimum thickness of a quarter wave plate, we use the formula:
\[
t = \frac{\lambda}{4(n_o - n_e)}
\]

where:
\begin{itemize}
    \item \( \lambda \) is the wavelength of light,
    \item \( n_o \) is the refractive index for the ordinary ray,
    \item \( n_e \) is the refractive index for the extraordinary ray.
\end{itemize}

Given:
\begin{align*}
    n_o &= 1.553, \\
    n_e &= 1.544, \\
    \lambda &= 6000 \, \text{Å} = 6000 \times 10^{-10} \, \text{m}
\end{align*}

Substituting these values into the formula, we have:
\[
t = \frac{6000 \times 10^{-10}}{4(1.553 - 1.544)}
\]

Simplifying the denominator:
\[
n_o - n_e = 1.553 - 1.544 = 0.009
\]

Thus, the thickness \( t \) becomes:
\[
t = \frac{6000 \times 10^{-10}}{4 \times 0.009}
\]

Calculating further:
\[
t = \frac{6000 \times 10^{-10}}{0.036}
\]

\[
t = \frac{6000}{0.036} \times 10^{-10}
\]

\[
t = 166666.67 \times 10^{-10}
\]

\[
t = 1.66667 \times 10^{-5} \, \text{m}
\]

Therefore, the minimum thickness of the quarter wave plate is:
\[
t = 16.67 \, \mu\text{m}
\]

\end{document}
```"
15.70,"To convert the given physics problem into properly formatted LaTeX, we need to clearly present the problem statement, define the variables, and set up the equation used to find the solution. Here is the LaTeX code for the given problem:

```latex
\documentclass{article}
\usepackage{amsmath}

\begin{document}

\section*{Problem}

A tube 20 cm long containing sugar solution rotates the plane of polarization through an angle of $13.2^\circ$. If the specific rotation is $66^\circ$, find the amount of sugar present in a litre of the solution. [Osmania University 2003]

\section*{Solution}

The specific rotation $\alpha$ is given by the formula:

\[
\alpha = \frac{\theta}{l \cdot c}
\]

where:
\begin{itemize}
    \item $\theta = 13.2^\circ$ is the observed angle of rotation,
    \item $l = 20 \, \text{cm} = 0.2 \, \text{dm}$ is the length of the tube (converted to decimeters),
    \item $c$ is the concentration of the sugar solution in grams per deciliter (g/dL).
\end{itemize}

Given that the specific rotation $\alpha$ is $66^\circ$, we can rearrange the formula to solve for $c$:

\[
c = \frac{\theta}{\alpha \cdot l}
\]

Substituting the given values:

\[
c = \frac{13.2^\circ}{66^\circ \times 0.2 \, \text{dm}}
\]

\[
c = \frac{13.2}{13.2} = 1 \, \text{g/dL}
\]

Since the solution is 1 g/dL, the amount of sugar in a litre (10 dL) of the solution is:

\[
\text{Amount of sugar} = 1 \, \text{g/dL} \times 10 \, \text{dL} = 10 \, \text{g}
\]

Therefore, the amount of sugar present in a litre of the solution is \textbf{10 grams}.

\end{document}
```

This LaTeX code will produce a neatly formatted document with the problem statement and solution, including the necessary calculations and explanations."
15.71,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{graphicx}

\begin{document}

\section*{Problem}

A system of three polarizing sheets intercepts a beam of initially unpolarized light. The polarizing direction of the first sheet is parallel to the $y$-axis, that of the second sheet is at an angle of $\theta$ counterclockwise from the $y$-axis, and that of the third sheet is parallel to the $x$-axis. The intensity of light emerging from the three-sheet system is 11.52\% of the original intensity $I_0$. Determine the angle $\theta$. In which direction is the emerging light polarized?

\section*{Solution}

The intensity of light after passing through the first polarizer is given by:

\[
I_1 = \frac{1}{2} I_0
\]

This is because the first polarizer reduces the intensity of the unpolarized light by half.

After passing through the second polarizer, the intensity is:

\[
I_2 = I_1 \cos^2 \theta = \frac{1}{2} I_0 \cos^2 \theta
\]

Finally, after passing through the third polarizer, which is oriented at $90^\circ$ to the first polarizer, the intensity is:

\[
I_3 = I_2 \cos^2 (90^\circ - \theta) = \frac{1}{2} I_0 \cos^2 \theta \sin^2 \theta
\]

Given that the final intensity $I_3$ is 11.52\% of the original intensity $I_0$, we have:

\[
I_3 = 0.1152 I_0
\]

Substituting the expression for $I_3$, we get:

\[
\frac{1}{2} I_0 \cos^2 \theta \sin^2 \theta = 0.1152 I_0
\]

Simplifying, we find:

\[
\cos^2 \theta \sin^2 \theta = 0.2304
\]

Using the identity $\sin^2 \theta = 1 - \cos^2 \theta$, we can express $\sin^2 \theta$ in terms of $\cos^2 \theta$:

\[
\cos^2 \theta (1 - \cos^2 \theta) = 0.2304
\]

Let $x = \cos^2 \theta$. Then the equation becomes:

\[
x (1 - x) = 0.2304
\]

\[
x - x^2 = 0.2304
\]

\[
x^2 - x + 0.2304 = 0
\]

Solving this quadratic equation using the quadratic formula $x = \frac{-b \pm \sqrt{b^2 - 4ac}}{2a}$, where $a = 1$, $b = -1$, and $c = 0.2304$, we find:

\[
x = \frac{1 \pm \sqrt{1 - 4 \times 0.2304}}{2}
\]

\[
x = \frac{1 \pm \sqrt{0.0784}}{2}
\]

\[
x = \frac{1 \pm 0.28}{2}
\]

Thus, $x = 0.64$ or $x = 0.36$. Since $x = \cos^2 \theta$, we have $\cos \theta = \sqrt{0.64} = 0.8$ or $\cos \theta = \sqrt{0.36} = 0.6$.

Therefore, $\theta = \cos^{-1}(0.8) \approx 36.87^\circ$ or $\theta = \cos^{-1}(0.6) \approx 53.13^\circ$.

Since the problem states the emerging light is polarized along the $x$-axis, we choose $\theta = 53.13^\circ$.

Thus, the angle $\theta$ is approximately $53.13^\circ$, and the emerging light is polarized along the $x$-axis.

\end{document}
```"
15.72,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{physics}

\begin{document}

\section*{Polarization and Brewster's Angle}

\subsection*{Linear Polarizer and Polarized Light}

A linear polarizer produces polarized light from an incident unpolarized beam by allowing only the component of the electric field vector that is parallel to its transmission axis to pass through. The component of the electric field that is perpendicular to the transmission axis is absorbed or reflected. As a result, the emerging light is linearly polarized along the direction of the transmission axis.

\subsection*{Orientation of Polaroid Sunglasses}

The transmission axis of a pair of polaroid sunglasses is usually oriented vertically for an observer standing upright. This orientation is chosen because most of the glare from horizontal surfaces, such as roads and water bodies, is horizontally polarized. By aligning the transmission axis vertically, the sunglasses effectively block this horizontally polarized glare, improving visual comfort and clarity.

\subsection*{Brewster Window}

A Brewster window is an optical window that is oriented at Brewster's angle to minimize reflection losses for p-polarized light (light polarized in the plane of incidence). At Brewster's angle, the reflected light is entirely s-polarized, and there is no reflection of p-polarized light.

\subsection*{Calculation of Brewster's Angle}

To calculate the inclination of a Brewster window, we use the formula for Brewster's angle, $\theta_B$, given by:

\[
\tan \theta_B = \frac{n_2}{n_1}
\]

where $n_1$ is the refractive index of the initial medium (gas medium with $n_1 = 1.0$) and $n_2$ is the refractive index of the second medium (the Brewster window with $n_2 = 1.5$).

\[
\tan \theta_B = \frac{1.5}{1.0} = 1.5
\]

Thus, the Brewster angle $\theta_B$ is:

\[
\theta_B = \tan^{-1}(1.5)
\]

Calculating this gives:

\[
\theta_B \approx 56.31^\circ
\]

Therefore, the inclination of the Brewster window is approximately $56.31^\circ$.

\end{document}
```"
